# Time	HemO	HemO3	HemO2	Hill4	HemO4	Values[Y]	Values[MM]	Values[Y4]	Values[YHill]	
0.852078	0.763944	0.000885206	0.0316238	0.00679344	1.90081e-05	0.0784337	0.666667	1.95155e-06	0.00679344	
0.996871	0.881673	0.00138788	0.042488	0.00794325	3.49101e-05	0.0905208	0.666667	3.5842e-06	0.00794325	
1.14166	0.996205	0.00204135	0.0547075	0.00909173	5.88775e-05	0.10228	0.666667	6.04492e-06	0.00909173	
1.28646	1.10765	0.00286021	0.068201	0.0102389	9.30691e-05	0.113722	0.666667	9.55535e-06	0.0102389	
1.43125	1.21612	0.00385752	0.0828914	0.0113847	0.000139811	0.124858	0.666667	1.43543e-05	0.0113847	
1.57604	1.32171	0.00504493	0.0987053	0.0125292	0.000201574	0.135699	0.666667	2.06955e-05	0.0125292	
1.72084	1.42452	0.00643278	0.115573	0.0136724	0.000280951	0.146254	0.666667	2.88451e-05	0.0136724	
2.10119	1.68201	0.0110968	0.164426	0.016669	0.000593411	0.172691	0.666667	6.09251e-05	0.016669	
2.48154	1.92255	0.0173327	0.219012	0.0196565	0.00109746	0.197387	0.666667	0.000112676	0.0196565	
2.86189	2.14755	0.0252251	0.278375	0.022635	0.00184634	0.220488	0.666667	0.000189562	0.022635	
3.24224	2.35833	0.0348219	0.341684	0.0256044	0.00289372	0.242128	0.666667	0.000297096	0.0256044	
3.62259	2.55604	0.0461409	0.408213	0.0285648	0.0042925	0.262427	0.666667	0.000440708	0.0285648	
4.00294	2.74176	0.0591757	0.477331	0.0315162	0.00609378	0.281495	0.666667	0.000625645	0.0315162	
4.38328	2.91645	0.0739006	0.548489	0.0344586	0.00834615	0.29943	0.666667	0.000856894	0.0344586	
4.76363	3.08098	0.0902751	0.621212	0.0373921	0.0110951	0.316322	0.666667	0.00113913	0.0373921	
5.14398	3.23614	0.108247	0.695087	0.0403166	0.0143828	0.332252	0.666667	0.00147667	0.0403166	
5.65829	3.43232	0.134978	0.796187	0.0442571	0.0197526	0.352395	0.666667	0.00202798	0.0442571	
6.17259	3.61429	0.164348	0.898006	0.0481813	0.0262606	0.371077	0.666667	0.00269616	0.0481813	
6.68689	3.78346	0.196177	0.99994	0.0520895	0.0339777	0.388445	0.666667	0.00348847	0.0520895	
7.2012	3.94106	0.230277	1.1015	0.0559815	0.0429618	0.404627	0.666667	0.00441086	0.0559815	
7.7155	4.08821	0.266462	1.20229	0.0598577	0.0532583	0.419734	0.666667	0.005468	0.0598577	
8.2298	4.22587	0.304546	1.30199	0.0637179	0.0649015	0.433867	0.666667	0.00666339	0.0637179	
8.7441	4.35491	0.344351	1.40037	0.0675622	0.0779143	0.447117	0.666667	0.00799942	0.0675622	
9.25841	4.47612	0.385707	1.49722	0.0713908	0.0923102	0.45956	0.666667	0.00947743	0.0713908	
9.84022	4.60464	0.434157	1.60477	0.0757029	0.110268	0.472756	0.666667	0.0113211	0.0757029	
10.422	4.72489	0.484164	1.71004	0.0799951	0.129995	0.485101	0.666667	0.0133465	0.0799951	
11.0038	4.83764	0.535525	1.81291	0.0842673	0.151472	0.496677	0.666667	0.0155516	0.0842673	
11.5857	4.94359	0.588055	1.91335	0.0885196	0.174673	0.507555	0.666667	0.0179336	0.0885196	
12.1675	5.04335	0.641583	2.0113	0.0927523	0.199561	0.517797	0.666667	0.0204888	0.0927523	
12.7493	5.13746	0.695955	2.10678	0.0969652	0.226092	0.52746	0.666667	0.0232128	0.0969652	
13.3311	5.2264	0.751032	2.1998	0.101159	0.254218	0.536592	0.666667	0.0261004	0.101159	
14.0752	5.33333	0.822301	2.31524	0.106493	0.292427	0.547569	0.666667	0.0300233	0.106493	
14.8193	5.43331	0.894287	2.42682	0.111797	0.333034	0.557834	0.666667	0.0341924	0.111797	
15.5634	5.52704	0.966787	2.53465	0.117068	0.375911	0.567458	0.666667	0.0385945	0.117068	
16.3076	5.61514	1.03963	2.63887	0.122309	0.420925	0.576504	0.666667	0.0432162	0.122309	
17.0517	5.69815	1.11267	2.73963	0.127518	0.467944	0.585025	0.666667	0.0480435	0.127518	
17.7958	5.77652	1.18577	2.83708	0.132696	0.516831	0.593072	0.666667	0.0530627	0.132696	
18.7166	5.86771	1.27617	2.95333	0.139062	0.579713	0.602434	0.666667	0.0595188	0.139062	
19.6374	5.95314	1.36633	3.06502	0.14538	0.645007	0.611205	0.666667	0.0662224	0.14538	
20.5582	6.03341	1.45612	3.17246	0.151653	0.712472	0.619446	0.666667	0.0731491	0.151653	
21.4789	6.10903	1.54542	3.2759	0.157879	0.78188	0.627211	0.666667	0.0802751	0.157879	
22.3997	6.18048	1.63416	3.3756	0.16406	0.853014	0.634546	0.666667	0.0875784	0.16406	
23.6965	6.27476	1.75802	3.51015	0.172687	0.955728	0.644226	0.666667	0.098124	0.172687	
24.9933	6.36249	1.88046	3.6384	0.181226	1.06093	0.653233	0.666667	0.108925	0.181226	
26.2901	6.44448	2.00138	3.76092	0.189676	1.16813	0.661651	0.666667	0.119931	0.189676	
27.5869	6.52142	2.12069	3.87822	0.198039	1.2769	0.66955	0.666667	0.131099	0.198039	
28.8837	6.59389	2.23835	3.99077	0.206316	1.38685	0.676991	0.666667	0.142387	0.206316	
30.622	6.6849	2.39344	4.13491	0.217277	1.53549	0.686335	0.666667	0.157648	0.217277	
32.3603	6.7698	2.5455	4.27213	0.228086	1.6849	0.695052	0.666667	0.172988	0.228086	
34.0986	6.84943	2.69453	4.4032	0.238746	1.83449	0.703227	0.666667	0.188346	0.238746	
35.8368	6.92449	2.84055	4.52875	0.249259	1.98374	0.710933	0.666667	0.20367	0.249259	
37.5751	6.99555	2.98359	4.64935	0.259627	2.13224	0.718229	0.666667	0.218915	0.259627	
39.6362	7.07528	3.1494	4.78656	0.271735	2.30684	0.726415	0.666667	0.236842	0.271735	
41.6973	7.15074	3.31117	4.91814	0.283644	2.47941	0.734162	0.666667	0.25456	0.283644	
43.7584	7.22247	3.46898	5.04463	0.295359	2.64959	0.741526	0.666667	0.272032	0.295359	
45.8195	7.2909	3.62294	5.16651	0.306883	2.8171	0.748553	0.666667	0.28923	0.306883	
47.8806	7.35643	3.77312	5.28417	0.318218	2.98172	0.75528	0.666667	0.306131	0.318218	
50.7003	7.44188	3.97263	5.43891	0.333425	3.20197	0.764053	0.666667	0.328744	0.333425	
53.5201	7.52306	4.16548	5.58705	0.348293	3.41627	0.772388	0.666667	0.350746	0.348293	
56.3398	7.60046	4.35188	5.72919	0.36283	3.62446	0.780334	0.666667	0.372121	0.36283	
59.1595	7.67447	4.53205	5.86576	0.377042	3.82649	0.787933	0.666667	0.392863	0.377042	
61.9793	7.74539	4.7062	5.99717	0.390937	4.02237	0.795215	0.666667	0.412974	0.390937	
64.799	7.81349	4.87452	6.12373	0.404523	4.21216	0.802206	0.666667	0.43246	0.404523	
67.8933	7.88521	5.05276	6.25735	0.419082	4.41352	0.80957	0.666667	0.453133	0.419082	
70.9876	7.95399	5.22447	6.38577	0.433286	4.60781	0.816632	0.666667	0.473081	0.433286	
74.0818	8.02004	5.38989	6.50926	0.447142	4.7952	0.823413	0.666667	0.492321	0.447142	
77.1761	8.0835	5.54925	6.62807	0.46066	4.9759	0.829928	0.666667	0.510872	0.46066	
80.2704	8.14451	5.70277	6.7424	0.473847	5.15009	0.836192	0.666667	0.528757	0.473847	
82.3168	8.18358	5.8012	6.81565	0.482391	5.26183	0.840204	0.666667	0.540229	0.482391	
84.3632	8.22167	5.89723	6.88709	0.490795	5.37087	0.844114	0.666667	0.551424	0.490795	
86.4096	8.2588	5.99092	6.95676	0.499064	5.47728	0.847926	0.666667	0.562349	0.499064	
88.456	8.295	6.08232	7.02471	0.507198	5.58111	0.851643	0.666667	0.57301	0.507198	
91.5429	8.34792	6.216	7.12405	0.519219	5.733	0.857076	0.666667	0.588604	0.519219	
94.6298	8.39888	6.3448	7.21974	0.530946	5.87937	0.862308	0.666667	0.603632	0.530946	
97.7167	8.44795	6.46888	7.3119	0.542388	6.02041	0.867346	0.666667	0.618112	0.542388	
100.804	8.49521	6.58844	7.40069	0.55355	6.15631	0.872199	0.666667	0.632065	0.55355	
106.54	8.57848	6.79913	7.55713	0.573576	6.39584	0.880748	0.666667	0.656657	0.573576	
112.277	8.65616	6.99574	7.7031	0.592704	6.61939	0.888723	0.666667	0.679609	0.592704	
118.014	8.72863	7.1792	7.83929	0.610974	6.828	0.896164	0.666667	0.701027	0.610974	
123.751	8.79626	7.3504	7.96637	0.628425	7.02267	0.903107	0.666667	0.721013	0.628425	
125.185	8.81245	7.39138	7.99678	0.632664	7.06927	0.904769	0.666667	0.725797	0.632664	
126.619	8.82836	7.43166	8.02668	0.636854	7.11507	0.906402	0.666667	0.7305	0.636854	
128.053	8.84399	7.47125	8.05606	0.640997	7.16008	0.908007	0.666667	0.735121	0.640997	
129.487	8.85936	7.51016	8.08494	0.645092	7.20433	0.909585	0.666667	0.739664	0.645092	
130.921	8.87446	7.5484	8.11333	0.649141	7.24781	0.911136	0.666667	0.744128	0.649141	
132.469	8.89047	7.58892	8.1434	0.653457	7.29389	0.912779	0.666667	0.748859	0.653457	
